0.0195312 2.61989e-05 -1.47251e-05 -2.0372e-05 4.60982e-06 -1.3583e-07 8.01087e-06 3.14274e-05 1.51663e-05 1.09125e-05 -7.29944e-06
0.0205078 3.21303e-05 -1.69523e-05 -2.07434e-05 6.09658e-06 8.64625e-07 1.10346e-05 3.49406e-05 1.61976e-05 1.19948e-05 -8.54624e-06
0.0214844 3.85599e-05 -1.91848e-05 -2.08759e-05 7.69382e-06 2.07304e-06 1.44268e-05 3.86431e-05 1.71503e-05 1.31906e-05 -9.86375e-06
0.0224609 4.51376e-05 -2.14006e-05 -2.08015e-05 9.36045e-06 3.50534e-06 1.81254e-05 4.25224e-05 1.8013e-05 1.45048e-05 -1.12328e-05
0.0234375 5.05394e-05 -2.35796e-05 -2.05478e-05 1.10643e-05 5.17989e-06 2.20331e-05 4.65435e-05 1.87869e-05 1.59591e-05 -1.25859e-05
0.024414 5.20745e-05 -2.57383e-05 -2.01453e-05 1.27853e-05 7.13546e-06 2.60638e-05 5.06613e-05 1.94592e-05 1.75483e-05 -1.38838e-05
0.0253906 4.94377e-05 -2.7881e-05 -1.96393e-05 1.44733e-05 9.34982e-06 3.0161e-05 5.48426e-05 2.00083e-05 1.92292e-05 -1.50778e-05
0.0263672 4.54616e-05 -2.99772e-05 -1.90901e-05 1.6098e-05 1.1864e-05 3.42853e-05 5.90904e-05 2.04255e-05 2.0997e-05 -1.60511e-05
0.0273437 4.17804e-05 -3.19973e-05 -1.84858e-05 1.76734e-05 1.46507e-05 3.84161e-05 6.3383e-05 2.06945e-05 2.28707e-05 -1.67643e-05
0.0283203 3.85146e-05 -3.38432e-05 -1.78259e-05 1.91954e-05 1.76033e-05 4.25349e-05 6.7658e-05 2.07785e-05 2.48459e-05 -1.72189e-05
0.0292969 3.54055e-05 -3.54836e-05 -1.71006e-05 2.07015e-05 2.06148e-05 4.66374e-05 7.18564e-05 2.06774e-05 2.68966e-05 -1.73519e-05
0.0302734 3.21693e-05 -3.68674e-05 -1.62993e-05 2.22355e-05 2.35897e-05 5.07021e-05 7.59599e-05 2.04471e-05 2.89816e-05 -1.71254e-05
0.03125 2.87404e-05 -3.79353e-05 -1.53716e-05 2.3805e-05 2.64108e-05 5.47553e-05 7.99444e-05 2.01854e-05 3.1007e-05 -1.65759e-05
0.0322265 2.50902e-05 -3.86799e-05 -1.42022e-05 2.54341e-05 2.9042e-05 5.88024e-05 8.38011e-05 1.9982e-05 3.29001e-05 -1.57672e-05
0.0332031 2.15595e-05 -3.90641e-05 -1.27107e-05 2.71622e-05 3.14788e-05 6.28227e-05 8.75153e-05 1.98594e-05 3.46568e-05 -1.47153e-05
0.0341797 1.85158e-05 -3.90768e-05 -1.08457e-05 2.90476e-05 3.37299e-05 6.67531e-05 9.11228e-05 1.98981e-05 3.62604e-05 -1.33172e-05
0.0351562 1.61903e-05 -3.86958e-05 -8.59591e-06 3.10745e-05 3.57153e-05 7.05239e-05 9.46649e-05 2.0241e-05 3.77719e-05 -1.16018e-05
0.0361328 1.48435e-05 -3.78077e-05 -6.02412e-06 3.32973e-05 3.71608e-05 7.41247e-05 9.8131e-05 2.10483e-05 3.93356e-05 -9.58531e-06
0.0371094 1.47062e-05 -3.63226e-05 -3.03239e-06 3.57707e-05 3.77066e-05 7.7583e-05 0.000101459 2.26084e-05 4.10868e-05 -7.28573e-06
0.0380859 1.5927e-05 -3.40285e-05 3.64748e-07 3.86879e-05 3.6689e-05 8.09301e-05 0.000104715 2.55888e-05 4.30779e-05 -4.67259e-06
0.0390625 1.86101e-05 -3.06314e-05 4.05928e-06 4.21799e-05 3.3191e-05 8.43322e-05 0.000107795 3.09969e-05 4.53584e-05 -1.593e-06
0.040039 2.25512e-05 -2.60319e-05 7.98076e-06 4.64278e-05 2.67985e-05 8.79727e-05 0.000110619 3.9636e-05 4.79247e-05 2.0663e-06
0.0410156 2.74941e-05 -2.01592e-05 1.19722e-05 5.17743e-05 1.86276e-05 9.20815e-05 0.000113223 5.00586e-05 5.06135e-05 6.13641e-06
0.0419922 3.31802e-05 -1.32849e-05 1.61041e-05 5.89853e-05 1.10816e-05 9.6807e-05 0.000115222 6.02272e-05 5.33811e-05 1.08915e-05
0.0429687 3.92387e-05 -5.55111e-06 2.04629e-05 6.93778e-05 6.01631e-06 0.000102106 0.000116062 7.08911e-05 5.63491e-05 1.63822e-05
0.0439453 4.5325e-05 2.53746e-06 2.5177e-05 8.45327e-05 3.25581e-06 0.000107774 0.000115176 8.38549e-05 5.94969e-05 2.22899e-05
0.0449219 5.12078e-05 1.02623e-05 3.02491e-05 0.000106926 1.40372e-06 0.000113511 0.000111804 9.96474e-05 6.26635e-05 2.83032e-05
0.0458984 5.74198e-05 1.7667e-05 3.58147e-05 0.000140154 -4.94468e-07 0.000119129 0.000105135 0.000117859 6.51604e-05 3.43256e-05
0.046875 6.47374e-05 2.47892e-05 4.28587e-05 0.000188911 -1.23497e-06 0.000124409 9.46182e-05 0.000136614 6.55574e-05 4.14292e-05
0.0478515 7.40558e-05 3.10439e-05 5.17381e-05 0.000249853 3.13947e-07 0.000129625 7.87924e-05 0.000151758 6.26074e-05 5.6053e-05
0.0488281 8.44592e-05 3.70492e-05 5.99401e-05 0.00029756 2.37624e-06 0.000135109 5.63641e-05 0.000161234 5.65508e-05 9.57194e-05
0.0498047 8.73471e-05 4.25393e-05 6.34913e-05 0.00031969 3.05868e-06 0.000140896 2.86014e-05 0.000165603 4.90256e-05 9.42227e-05
0.0507812 8.187e-05 4.72912e-05 6.30775e-05 0.000332863 6.53354e-07 0.000147392 -5.50515e-06 0.000165521 4.23143e-05 8.73971e-05
0.0517578 8.21702e-05 4.92031e-05 6.36261e-05 0.000360659 -4.3426e-06 0.000154209 -4.47336e-05 0.000164282 3.91967e-05 8.40841e-05
0.0527343 9.71729e-05 4.33135e-05 6.22168e-05 0.000371306 -1.06195e-05 0.000160624 -6.97994e-05 0.000164596 4.15401e-05 8.97092e-05
0.0537109 0.00012545 2.47443e-05 4.15816e-05 0.000366672 -1.38199e-05 0.000164881 -9.17537e-05 0.000166858 4.9108e-05 0.000120821
0.0546875 0.000139416 3.67797e-06 3.41022e-05 0.000352812 -3.6318e-05 0.000165835 -0.000112152 0.000172855 6.09417e-05 0.000163926
0.055664 0.000130116 -1.27449e-05 3.90433e-05 0.000334 -4.60231e-05 0.000155306 -0.00010662 0.000182907 6.17494e-05 0.000174425
0.0566406 0.000134185 -1.04659e-05 3.9944e-05 0.000328237 -4.62953e-05 0.000151311 -0.000103035 0.000195315 6.19588e-05 0.00017673
0.0576172 0.00012125 -1.54933e-05 3.86411e-05 0.000314273 -4.85189e-05 0.000149748 -0.000102185 0.000190987 6.75647e-05 0.000171943
0.0585937 7.83647e-05 -8.0178e-06 2.70145e-05 0.000311619 -6.47611e-05 0.000139302 -0.000100159 0.000186766 6.21969e-05 0.000157553
0.0595703 5.38903e-05 2.14782e-05 -1.11297e-05 0.000299933 -7.69047e-05 0.00013297 -9.38248e-05 0.000186042 5.82315e-05 0.000130468
0.0605468 4.97179e-05 2.76675e-05 2.47662e-06 0.000291336 -8.32808e-05 0.000130141 -0.000111247 0.000193466 5.0097e-05 0.000112135
0.0615234 4.32847e-05 2.79745e-05 1.70111e-05 0.000314379 -8.90787e-05 0.000128966 -0.0001297 0.000200362 3.45701e-05 9.89431e-05
0.0625 3.45726e-05 2.54512e-05 4.31323e-05 0.000334419 -8.94311e-05 0.000128794 -0.000139893 0.000201352 2.0133e-05 9.07084e-05
0.0634765 2.51465e-05 1.90499e-05 6.76548e-05 0.000341396 -8.4441e-05 0.000130533 -0.000146052 0.000199807 1.49489e-05 8.5118e-05
0.0644531 1.47465e-05 6.45645e-06 8.35927e-05 0.000343905 -7.66895e-05 0.000134789 -0.000150529 0.000196854 1.65871e-05 8.0543e-05
0.0654297 5.00742e-06 -7.288e-06 0.000105886 0.000341642 -6.95368e-05 0.000139427 -0.000154295 0.000191064 2.08909e-05 7.60885e-05
0.0664062 -2.57173e-06 -2.11056e-05 0.000117475 0.00033145 -6.53998e-05 0.000142192 -0.000157902 0.000181156 2.48805e-05 7.12837e-05
0.0673828 -7.30913e-06 -3.58274e-05 0.000120373 0.000315567 -6.41736e-05 0.000142008 -0.000162144 0.000168745 2.75876e-05 6.60805e-05
0.0683593 -9.04598e-06 -5.18107e-05 0.000120645 0.000303862 -6.45963e-05 0.000138292 -0.00016726 0.000156313 2.84555e-05 6.08477e-05
0.0693359 -7.72517e-06 -6.80503e-05 0.000119656 0.000297708 -6.63899e-05 0.000131249 -0.000172758 0.00014451 2.67907e-05 5.6157e-05
0.0703125 -4.16222e-06 -8.30013e-05 0.000117934 0.000293637 -6.92403e-05 0.000121582 -0.000177922 0.000137462 2.20109e-05 5.21199e-05
0.071289 7.51161e-07 -9.57862e-05 0.000115484 0.000289816 -7.27582e-05 0.000109961 -0.000182343 0.000128596 1.59759e-05 4.88356e-05
0.0722656 5.99002e-06 -0.00010644 0.00011253 0.000285756 -7.65235e-05 9.69373e-05 -0.000185996 0.000101937 1.44318e-05 4.66133e-05
0.0732422 1.10551e-05 -0.000115037 0.000109222 0.000281604 -7.90035e-05 8.28255e-05 -0.000189091 3.89158e-05 1.75469e-05 4.57195e-05
0.0742187 1.56497e-05 -0.000121998 0.000105603 0.000277552 -7.82296e-05 6.77972e-05 -0.000191569 -1.26424e-05 2.20922e-05 4.60451e-05
0.0751953 1.9812e-05 -0.000127479 0.000101807 0.00027383 -7.50605e-05 5.19914e-05 -0.000193244 -3.5242e-05 2.65397e-05 4.73055e-05
0.0761718 2.36295e-05 -0.000131875 9.78734e-05 0.000270406 -7.19999e-05 3.56578e-05 -0.00019395 -4.65675e-05 3.03972e-05 4.93193e-05
0.0771484 2.71265e-05 -0.000135421 9.39199e-05 0.00026717 -7.02941e-05 1.93181e-05 -0.000193739 -5.33679e-05 3.35168e-05 5.19175e-05
0.078125 3.02054e-05 -0.000138253 9.00714e-05 0.000263932 -7.01184e-05 3.75842e-06 -0.000193098 -5.76705e-05 3.58457e-05 5.4933e-05
0.0791015 3.29203e-05 -0.000140533 8.62892e-05 0.000260546 -7.12201e-05 -1.03606e-05 -0.000193025 -6.02596e-05 3.74612e-05 5.82401e-05
0.0800781 3.52943e-05 -0.000142483 8.25983e-05 0.000256745 -7.33779e-05 -2.27444e-05 -0.00019415 -6.16673e-05 3.8569e-05 6.16753e-05
0.0810546 3.74807e-05 -0.00014419 7.89004e-05 0.00025221 -7.63591e-05 -3.34601e-05 -0.000196582 -6.23427e-05 3.9445e-05 6.5144e-05
0.0820312 3.94655e-05 -0.000145697 7.5159e-05 0.0002466 -8.00125e-05 -4.27246e-05 -0.000200171 -6.26934e-05 4.03889e-05 6.86152e-05
0.0830078 4.11733e-05 -0.000146964 7.13825e-05 0.000239367 -8.4238e-05 -5.07696e-05 -0.000204537 -6.30751e-05 4.15695e-05 7.19826e-05
0.0839843 4.25821e-05 -0.000148037 6.75586e-05 0.000229644 -8.88937e-05 -5.78088e-05 -0.000209185 -6.36346e-05 4.29311e-05 7.51706e-05
0.0849609 4.36896e-05 -0.000148951 6.3744e-05 0.000216082 -9.37865e-05 -6.39768e-05 -0.000213739 -6.43017e-05 4.43241e-05 7.81644e-05
0.0859375 4.45187e-05 -0.000149679 5.99384e-05 0.000197844 -9.88529e-05 -6.93763e-05 -0.000217915 -6.4826e-05 4.56354e-05 8.09866e-05
0.086914 4.50709e-05 -0.000150269 5.61898e-05 0.000178795 -0.000104123 -7.40752e-05 -0.000221558 -6.49078e-05 4.68351e-05 8.36502e-05
0.0878906 4.5404e-05 -0.000150725 5.26057e-05 0.000164684 -0.000109529 -7.81144e-05 -0.000224615 -6.43214e-05 4.79283e-05 8.61665e-05
0.0888671 4.55646e-05 -0.000151048 4.92414e-05 0.000151703 -0.000114752 -8.15336e-05 -0.000227083 -6.28648e-05 4.89945e-05 8.8555e-05
0.0898437 4.55574e-05 -0.000151242 4.61661e-05 0.000140916 -0.000119078 -8.43836e-05 -0.000228983 -6.0414e-05 5.01125e-05 9.0773e-05
0.0908203 4.54853e-05 -0.000151319 4.33481e-05 0.000133591 -0.000121841 -8.67287e-05 -0.000230371 -5.69806e-05 5.13163e-05 9.27443e-05
0.0917968 4.54306e-05 -0.000151335 4.07419e-05 0.000128027 -0.000123053 -8.86403e-05 -0.000231288 -5.28875e-05 5.26118e-05 9.44632e-05
0.0927734 4.53957e-05 -0.000151293 3.83275e-05 0.00012322 -0.000123353 -9.02016e-05 -0.000231806 -4.88632e-05 5.39909e-05 9.58899e-05
0.09375 4.53935e-05 -0.000151183 3.60746e-05 0.000118902 -0.000123367 -9.14542e-05 -0.000231991 -4.59987e-05 5.5437e-05 9.70353e-05
0.0947265 4.53972e-05 -0.000151043 3.3973e-05 0.000115216 -0.000123386 -9.2408e-05 -0.000231873 -4.52067e-05 5.6883e-05 9.78929e-05
0.0957031 4.54479e-05 -0.000150883 3.20096e-05 0.00011249 -0.000123505 -9.30837e-05 -0.000231485 -4.65423e-05 5.82826e-05 9.84489e-05
0.0966796 4.55468e-05 -0.000150707 3.01893e-05 0.000111081 -0.000123724 -9.35179e-05 -0.000230869 -4.92198e-05 5.96099e-05 9.87107e-05
0.0976562 4.56786e-05 -0.000150496 2.85377e-05 0.000111147 -0.000123972 -9.37341e-05 -0.000230068 -5.23545e-05 6.08569e-05 9.87061e-05
0.0986328 4.58213e-05 -0.000150252 2.70567e-05 0.000112476 -0.000124211 -9.37563e-05 -0.000229145 -5.5371e-05 6.20212e-05 9.84684e-05
0.0996093 4.59728e-05 -0.000150009 2.57259e-05 0.000114541 -0.000124426 -9.35977e-05 -0.000228165 -5.80326e-05 6.30872e-05 9.80461e-05
0.100586 4.61279e-05 -0.000149762 2.45155e-05 0.000116769 -0.000124599 -9.32951e-05 -0.000227182 -6.02767e-05 6.40372e-05 9.74855e-05
0.101562 4.62985e-05 -0.000149496 2.34162e-05 0.000118775 -0.000124724 -9.28971e-05 -0.000226254 -6.21131e-05 6.48784e-05 9.6846e-05
0.102539 4.64814e-05 -0.000149193 2.24251e-05 0.000120369 -0.000124783 -9.24747e-05 -0.000225396 -6.35862e-05 6.56064e-05 9.61758e-05
0.103516 4.66757e-05 -0.000148809 2.15309e-05 0.000121531 -0.00012478 -9.20985e-05 -0.000224632 -6.47558e-05 6.62372e-05 9.55186e-05
0.104492 4.68709e-05 -0.00014829 2.07301e-05 0.000122305 -0.000124723 -9.18383e-05 -0.000223977 -6.56774e-05 6.67911e-05 9.49181e-05
0.105469 4.7064e-05 -0.00014754 2.00197e-05 0.00012277 -0.000124599 -9.17578e-05 -0.000223436 -6.64016e-05 6.72821e-05 9.43863e-05
0.106445 4.72551e-05 -0.000146425 1.9405e-05 0.000123004 -0.000124414 -9.18769e-05 -0.000223 -6.69588e-05 6.77141e-05 9.39185e-05
0.107422 4.74322e-05 -0.000144721 1.88896e-05 0.000123081 -0.000124172 -9.21577e-05 -0.000222663 -6.73784e-05 6.80876e-05 9.35278e-05
0.108398 4.75866e-05 -0.000142084 1.84677e-05 0.000123061 -0.000123874 -9.25321e-05 -0.000222407 -6.76894e-05 6.84073e-05 9.32215e-05
0.109375 4.77184e-05 -0.000138207 1.81301e-05 0.000122986 -0.000123534 -9.29173e-05 -0.000222225 -6.79092e-05 6.86711e-05 9.29894e-05
0.110352 4.78217e-05 -0.000133538 1.78736e-05 0.000122894 -0.000123173 -9.32467e-05 -0.000222104 -6.80539e-05 6.88751e-05 9.28243e-05
0.111328 4.78977e-05 -0.000129913 1.76972e-05 0.000122816 -0.000122828 -9.34843e-05 -0.000222036 -6.8139e-05 6.90198e-05 9.27211e-05
0.112305 4.79424e-05 -0.000128575 1.76018e-05 0.000122769 -0.000122582 -9.36142e-05 -0.000222004 -6.81756e-05 6.91021e-05 9.26698e-05
0.113281 4.79519e-05 -0.000128495 1.75852e-05 0.000122771 -0.000122528 -9.36309e-05 -0.000221992 -6.81702e-05 6.91183e-05 9.26631e-05
0.114258 4.79233e-05 -0.000128193 1.76445e-05 0.000122835 -0.000122744 -9.35316e-05 -0.000221993 -6.81255e-05 6.9065e-05 9.26969e-05
0.115234 4.78529e-05 -0.000127513 1.7777e-05 0.000122973 -0.000123235 -9.33154e-05 -0.000221998 -6.80404e-05 6.89419e-05 9.27655e-05
0.116211 4.77321e-05 -0.000126805 1.79792e-05 0.000123184 -0.000123923 -9.29748e-05 -0.000221999 -6.79145e-05 6.87511e-05 9.28718e-05
0.117187 4.75598e-05 -0.000126189 1.82446e-05 0.000123474 -0.000124691 -9.24978e-05 -0.000221991 -6.77509e-05 6.84957e-05 9.3011e-05
0.118164 4.73357e-05 -0.00012565 1.85671e-05 0.000123844 -0.000125445 -9.18641e-05 -0.000221975 -6.75492e-05 6.81734e-05 9.31836e-05
0.119141 4.70684e-05 -0.000125174 1.89399e-05 0.000124297 -0.000126128 -9.1056e-05 -0.000221946 -6.7309e-05 6.77876e-05 9.33906e-05
0.120117 4.67661e-05 -0.000124735 1.93496e-05 0.000124828 -0.000126717 -9.00536e-05 -0.000221914 -6.70333e-05 6.73469e-05 9.36375e-05
0.121094 4.64387e-05 -0.000124322 1.97831e-05 0.00012543 -0.000127204 -8.88452e-05 -0.000221875 -6.67166e-05 6.68541e-05 9.39243e-05
0.12207 4.60833e-05 -0.000123932 2.02227e-05 0.000126104 -0.00012759 -8.74157e-05 -0.000221838 -6.63518e-05 6.63274e-05 9.42473e-05
0.123047 4.57071e-05 -0.000123555 2.06553e-05 0.000126852 -0.000127875 -8.57509e-05 -0.000221807 -6.59299e-05 6.5776e-05 9.46019e-05
0.124023 4.53078e-05 -0.000123186 2.10783e-05 0.00012767 -0.000128075 -8.38398e-05 -0.00022179 -6.54294e-05 6.52236e-05 9.49741e-05
0.125 4.48996e-05 -0.000122802 2.14735e-05 0.000128545 -0.000128197 -8.16716e-05 -0.000221781 -6.48233e-05 6.46909e-05 9.53481e-05
0.125976 4.44709e-05 -0.000122367 2.18307e-05 0.000129459 -0.000128205 -7.92373e-05 -0.000221779 -6.40688e-05 6.41897e-05 9.57221e-05
0.126953 4.40048e-05 -0.000121845 2.21407e-05 0.000130382 -0.000128103 -7.65344e-05 -0.000221787 -6.3125e-05 6.37451e-05 9.6072e-05
0.12793 4.35021e-05 -0.000121187 2.23932e-05 0.000131258 -0.000127897 -7.35489e-05 -0.000221792 -6.19484e-05 6.33777e-05 9.63765e-05
0.128906 4.297e-05 -0.000120367 2.26035e-05 0.000132033 -0.000127582 -7.02719e-05 -0.000221766 -6.04889e-05 6.31359e-05 9.66131e-05
0.129883 4.23815e-05 -0.000119333 2.27806e-05 0.000132646 -0.000127163 -6.67036e-05 -0.000221706 -5.86859e-05 6.3075e-05 9.67393e-05
0.130859 4.17424e-05 -0.00011808 2.29328e-05 0.00013304 -0.000126667 -6.28527e-05 -0.000221599 -5.64989e-05 6.32505e-05 9.67282e-05
0.131836 4.10661e-05 -0.000116659 2.30442e-05 0.000133141 -0.000126149 -5.87405e-05 -0.000221453 -5.3904e-05 6.37362e-05 9.65751e-05
0.132812 4.03508e-05 -0.000115145 2.31088e-05 0.000132842 -0.000125679 -5.4385e-05 -0.000221294 -5.09039e-05 6.45891e-05 9.62279e-05
0.133789 3.95611e-05 -0.000113655 2.31399e-05 0.000132037 -0.000125274 -4.97985e-05 -0.000221134 -4.74638e-05 6.58325e-05 9.56562e-05
0.134766 3.86713e-05 -0.000112297 2.31241e-05 0.000130663 -0.0001249 -4.49564e-05 -0.000220982 -4.36012e-05 6.74689e-05 9.48941e-05
0.135742 3.76612e-05 -0.000111115 2.30727e-05 0.000128832 -0.000124471 -3.983e-05 -0.000220849 -3.93661e-05 6.93722e-05 9.39585e-05
0.136719 3.64774e-05 -0.000110122 2.2974e-05 0.000127071 -0.000123791 -3.44319e-05 -0.000220727 -3.47948e-05 7.11704e-05 9.28707e-05
0.137695 3.51049e-05 -0.000109216 2.27834e-05 0.000126496 -0.00012264 -2.87622e-05 -0.00022061 -2.9886e-05 7.22196e-05 9.16553e-05
0.138672 3.35311e-05 -0.000108378 2.25841e-05 0.000127659 -0.000120702 -2.28256e-05 -0.000220539 -2.4643e-05 7.18904e-05 9.03367e-05
0.139648 3.17675e-05 -0.00010753 2.23761e-05 0.000129615 -0.000117731 -1.6612e-05 -0.000220496 -1.91018e-05 7.00815e-05 8.89297e-05
0.140625 2.97964e-05 -0.000106613 2.21684e-05 0.000131111 -0.000113581 -1.01071e-05 -0.000220478 -1.32918e-05 6.7401e-05 8.74486e-05
0.141601 2.76114e-05 -0.000105631 2.19357e-05 0.000131562 -0.000108277 -3.29289e-06 -0.000220449 -7.20475e-06 6.46347e-05 8.58757e-05
0.142578 2.51747e-05 -0.000104613 2.16596e-05 0.000130957 -0.000101929 3.81719e-06 -0.000220328 -8.58219e-07 6.2291e-05 8.41228e-05
0.143555 2.25444e-05 -0.000103525 2.1427e-05 0.000129553 -9.47332e-05 1.1171e-05 -0.000220037 5.74383e-06 6.05724e-05 8.21713e-05
0.144531 1.98072e-05 -0.000102417 2.12637e-05 0.000127743 -8.68589e-05 1.87142e-05 -0.000219575 1.25505e-05 5.94274e-05 8.00527e-05
0.145508 1.70457e-05 -0.000101289 2.1232e-05 0.000125745 -7.84482e-05 2.63342e-05 -0.000218834 1.95608e-05 5.87873e-05 7.77727e-05
0.146484 1.42833e-05 -0.000100231 2.13868e-05 0.000123623 -6.96237e-05 3.39325e-05 -0.00021776 2.67936e-05 5.84712e-05 7.53429e-05
0.147461 1.15867e-05 -9.91459e-05 2.17202e-05 0.000121367 -6.0511e-05 4.13573e-05 -0.000216354 3.42397e-05 5.83472e-05 7.29667e-05
0.148437 8.98307e-06 -9.78371e-05 2.22932e-05 0.000118907 -5.18468e-05 4.84155e-05 -0.000214552 4.18386e-05 5.80892e-05 7.07198e-05
0.149414 6.52882e-06 -9.59017e-05 2.30221e-05 0.000116148 -4.58801e-05 5.49669e-05 -0.000212427 4.95703e-05 5.7216e-05 6.85723e-05
0.150391 4.08369e-06 -9.2949e-05 2.3831e-05 0.000112913 -5.13349e-05 6.09176e-05 -0.000210396 5.73888e-05 5.55924e-05 6.64838e-05
0.151367 1.76649e-06 -8.86384e-05 2.46197e-05 0.000109107 -8.04501e-05 6.61864e-05 -0.000208886 6.52568e-05 5.39172e-05 6.44541e-05
0.152344 -4.72962e-07 -8.34798e-05 2.52376e-05 0.000104588 -0.000100648 7.07201e-05 -0.000208164 7.31964e-05 5.28893e-05 6.23844e-05
0.15332 -2.43403e-06 -7.91954e-05 2.58443e-05 9.94461e-05 -0.000105432 7.44142e-05 -0.000208371 8.12577e-05 5.24225e-05 6.02967e-05
0.154297 -4.13072e-06 -7.77303e-05 2.64341e-05 9.3845e-05 -0.000105645 7.73519e-05 -0.000209858 8.93884e-05 5.14808e-05 5.81808e-05
0.155273 -5.77563e-06 -7.90253e-05 2.73408e-05 8.82513e-05 -0.000104681 7.98529e-05 -0.000213393 9.75509e-05 4.88974e-05 5.5971e-05
0.15625 -8.30707e-06 -8.19354e-05 2.96821e-05 8.31363e-05 -0.000102966 8.27315e-05 -0.000219722 0.000105703 4.42071e-05 5.37393e-05
0.157226 -1.45708e-05 -8.58484e-05 3.85909e-05 7.86157e-05 -9.88684e-05 8.75408e-05 -0.000228472 0.000113762 3.83051e-05 5.1635e-05
0.158203 -2.45048e-05 -9.03856e-05 9.43752e-05 7.47461e-05 -8.42959e-05 9.73473e-05 -0.00023959 0.000121448 3.45416e-05 4.94913e-05
0.15918 -2.69325e-05 -9.52663e-05 0.000153612 7.15577e-05 -0.000104001 0.000113682 -0.000253979 0.000128474 3.6419e-05 4.72355e-05
0.160156 -2.35283e-05 -0.000100476 0.00016009 6.92202e-05 -0.000123417 0.000128501 -0.000271139 0.000134812 4.03991e-05 4.53549e-05
0.161133 -1.88601e-05 -0.000105832 0.000161909 6.7883e-05 -0.00011972 0.000135863 -0.000289019 0.000140283 4.1447e-05 4.40562e-05
0.162109 -1.48481e-05 -0.000111835 0.000162655 6.79617e-05 -0.00010638 0.000137504 -0.00030534 0.000144588 4.05475e-05 4.38824e-05
0.163086 -1.21016e-05 -0.000118485 0.000163728 6.96754e-05 -0.000100958 0.000135013 -0.000317946 0.000147506 3.99705e-05 4.51943e-05
