0 0 0 0 0 0 0 0 0 0 0
0.000976562 1.80579e-08 6.91264e-09 -3.66674e-09 5.07098e-09 2.80898e-08 -2.68812e-09 2.36723e-08 2.00353e-07 -4.41634e-08 -6.81885e-08
0.00195312 6.76674e-08 2.41597e-08 -8.50005e-09 1.62178e-08 1.07076e-07 -9.07937e-09 9.14404e-08 9.233e-07 -1.63015e-07 -2.80562e-07
0.00292969 1.37167e-07 4.53727e-08 -1.065e-08 2.63677e-08 2.28997e-07 -1.66573e-08 1.92019e-07 1.78292e-06 -3.11689e-07 -5.37492e-07
0.00390625 2.17013e-07 6.18317e-08 -1.12434e-08 2.76462e-08 3.85208e-07 -2.3225e-08 3.09257e-07 2.54614e-06 -4.34684e-07 -7.57211e-07
0.00488281 3.03679e-07 5.98856e-08 -1.57411e-08 1.48367e-08 5.67926e-07 -2.80747e-08 4.27661e-07 3.36501e-06 -4.89238e-07 -1.0472e-06
0.00585937 3.97372e-07 2.54192e-08 -3.54479e-08 -8.70975e-09 7.69547e-07 -2.93849e-08 5.31667e-07 4.32893e-06 -4.04523e-07 -1.55918e-06
0.00683593 5.05613e-07 -5.61788e-08 -1.00526e-07 -3.33602e-08 9.83944e-07 -2.51721e-08 6.09799e-07 5.41781e-06 -1.52839e-07 -2.31911e-06
0.0078125 6.38664e-07 -1.90206e-07 -2.93888e-07 -5.11052e-08 1.20385e-06 -1.40265e-08 6.55675e-07 6.52057e-06 1.659e-07 -2.98293e-06
0.00878906 8.07602e-07 -3.46516e-07 -8.91468e-07 -6.55122e-08 1.42547e-06 5.48639e-09 6.65345e-07 7.47649e-06 4.38361e-07 -3.22455e-06
0.00976562 1.01567e-06 -4.32432e-07 -2.89271e-06 -8.79526e-08 1.64788e-06 3.23073e-08 6.40057e-07 8.16711e-06 5.98993e-07 -3.1969e-06
0.0107422 1.26908e-06 -2.82303e-07 -6.96592e-06 -1.26489e-07 1.86701e-06 6.20128e-08 5.81926e-07 8.57774e-06 6.07369e-07 -3.08637e-06
0.0117187 1.57085e-06 1.90932e-07 -8.82327e-06 -1.80285e-07 2.08648e-06 9.07001e-08 4.97276e-07 8.76847e-06 4.13443e-07 -2.96078e-06
0.0126953 1.91793e-06 8.2239e-07 -8.96155e-06 -2.23482e-07 2.31139e-06 1.16911e-07 3.86381e-07 8.82941e-06 -8.35777e-08 -2.83284e-06
0.0136719 2.30847e-06 1.3848e-06 -8.65981e-06 -2.12552e-07 2.54493e-06 1.40257e-07 2.53221e-07 8.84658e-06 -1.08334e-06 -2.70575e-06
0.0146484 2.7321e-06 1.76579e-06 -8.1939e-06 -1.16531e-07 2.79281e-06 1.60944e-07 9.7305e-08 8.88471e-06 -2.98696e-06 -2.57573e-06
0.015625 3.17905e-06 1.95088e-06 -7.62233e-06 6.47123e-08 3.05517e-06 1.74274e-07 -7.87579e-08 8.99047e-06 -6.42904e-06 -2.44475e-06
0.0166016 3.64311e-06 1.96365e-06 -6.95983e-06 3.09989e-07 3.33585e-06 1.63546e-07 -2.84257e-07 9.19473e-06 -9.83907e-06 -2.30842e-06
0.0175781 4.12714e-06 1.82308e-06 -6.22587e-06 5.84079e-07 3.64461e-06 9.76121e-08 -5.35172e-07 9.52075e-06 -5.37367e-06 -2.16076e-06
0.0185547 4.63488e-06 1.53105e-06 -5.44198e-06 8.60298e-07 3.99116e-06 -9.72622e-08 -8.58958e-07 9.9936e-06 1.27715e-06 -1.9924e-06
0.0195312 5.16953e-06 1.056e-06 -4.65206e-06 1.11305e-06 4.37399e-06 -5.79901e-07 -1.3186e-06 1.06345e-05 5.34539e-06 -1.79323e-06
0.0205078 5.74413e-06 3.40152e-07 -3.91389e-06 1.31265e-06 4.77883e-06 -1.48424e-06 -2.05238e-06 1.14718e-05 7.704e-06 -1.55e-06
0.0214844 6.37716e-06 -6.49736e-07 -3.29801e-06 1.44629e-06 5.19168e-06 -2.49104e-06 -3.38574e-06 1.25342e-05 9.08506e-06 -1.2607e-06
0.0224609 7.08713e-06 -1.7439e-06 -2.85975e-06 1.50892e-06 5.59384e-06 -3.01459e-06 -6.11319e-06 1.3844e-05 9.8477e-06 -9.21485e-07
0.0234375 7.86761e-06 -2.59682e-06 -2.6218e-06 1.481e-06 5.96942e-06 -2.86186e-06 -1.12002e-05 1.54327e-05 1.02105e-05 -5.20508e-07
0.024414 8.67708e-06 -3.00294e-06 -2.52556e-06 1.36314e-06 6.29886e-06 -2.19016e-06 -1.35859e-05 1.73439e-05 1.03425e-05 -5.77377e-08
0.0253906 9.46044e-06 -2.98718e-06 -2.43361e-06 1.16593e-06 6.58228e-06 -1.36677e-06 -1.06164e-05 1.96367e-05 1.03707e-05 4.58185e-07
0.0263672 1.01331e-05 -2.62639e-06 -2.20004e-06 9.25798e-07 6.8053e-06 -7.80227e-07 -7.98021e-06 2.23361e-05 1.03733e-05 1.01065e-06
0.0273437 1.06533e-05 -1.99974e-06 -1.74058e-06 7.05621e-07 6.95713e-06 -5.63516e-07 -6.47603e-06 2.53332e-05 1.03719e-05 1.57934e-06
0.0283203 1.10233e-05 -1.16632e-06 -1.03784e-06 6.47567e-07 7.02724e-06 -6.10206e-07 -5.55054e-06 2.83198e-05 1.03823e-05 2.15687e-06
0.0292969 1.12335e-05 -1.69929e-07 -9.3755e-08 9.77533e-07 7.01438e-06 -8.13603e-07 -4.7487e-06 3.09274e-05 1.0428e-05 2.77172e-06
0.0302734 1.12598e-05 9.69142e-07 1.09962e-06 1.92642e-06 6.94256e-06 -1.12102e-06 -3.81351e-06 3.29551e-05 1.05394e-05 3.46544e-06
0.03125 1.10706e-05 2.23645e-06 2.61312e-06 3.11823e-06 6.84603e-06 -1.54233e-06 -2.63081e-06 3.44303e-05 1.07096e-05 4.30232e-06
0.0322265 1.06763e-05 3.64403e-06 4.64695e-06 3.20367e-06 6.76273e-06 -2.16593e-06 -1.17167e-06 3.55732e-05 1.09119e-05 5.34388e-06
0.0332031 1.01437e-05 5.19562e-06 7.42701e-06 1.77516e-06 6.66678e-06 -3.20282e-06 5.03738e-07 3.67159e-05 1.11359e-05 6.65986e-06
0.0341797 9.56829e-06 6.90241e-06 1.0767e-05 -6.2495e-07 6.43639e-06 -4.98497e-06 2.24615e-06 3.82255e-05 1.14044e-05 8.29867e-06
0.0351562 9.00408e-06 8.79723e-06 1.39352e-05 -3.62861e-06 5.69877e-06 -7.89238e-06 3.80703e-06 4.04079e-05 1.184e-05 1.02769e-05
0.0361328 8.4668e-06 1.09045e-05 1.66191e-05 -7.05034e-06 3.34585e-06 -1.22184e-05 4.82464e-06 4.33643e-05 1.27294e-05 1.26229e-05
0.0371094 7.91294e-06 1.32541e-05 1.90098e-05 -1.07898e-05 -2.70319e-06 -1.81814e-05 4.96677e-06 4.68233e-05 1.48824e-05 1.52859e-05
0.0380859 7.27119e-06 1.58514e-05 2.11895e-05 -1.4828e-05 -9.73042e-06 -2.59358e-05 3.88384e-06 5.0373e-05 2.04187e-05 1.8136e-05
0.0390625 6.53901e-06 1.86755e-05 2.29243e-05 -1.91994e-05 -1.36761e-05 -3.44171e-05 3.07654e-07 5.3606e-05 2.72177e-05 2.09902e-05
0.040039 5.7603e-06 2.17077e-05 2.37946e-05 -2.35363e-05 -1.58258e-05 -4.23156e-05 -6.45011e-06 5.54771e-05 2.56707e-05 2.36259e-05
0.0410156 4.89584e-06 2.48585e-05 2.36197e-05 -2.71237e-05 -1.73421e-05 -5.03457e-05 -9.53943e-06 5.74991e-05 2.20524e-05 2.57628e-05
0.0419922 3.76127e-06 2.80705e-05 2.25465e-05 -2.98962e-05 -1.86823e-05 -5.95044e-05 -9.36163e-06 6.05873e-05 1.96336e-05 2.72597e-05
0.0429687 2.10279e-06 3.12764e-05 2.10761e-05 -3.20616e-05 -1.99832e-05 -6.77456e-05 -8.06532e-06 6.39284e-05 1.77505e-05 2.8685e-05
0.0439453 3.2381e-08 3.45182e-05 1.99409e-05 -3.43818e-05 -2.13218e-05 -7.10193e-05 -6.35909e-06 6.57706e-05 1.55668e-05 3.18552e-05
0.0449219 -1.71602e-06 3.80653e-05 1.96786e-05 -4.12303e-05 -2.26719e-05 -7.11857e-05 -4.87441e-06 6.55128e-05 1.28244e-05 3.62778e-05
0.0458984 -2.7085e-06 4.20504e-05 2.02762e-05 -4.64421e-05 -2.32964e-05 -7.04308e-05 -4.35131e-06 6.38809e-05 9.24167e-06 3.43059e-05
0.046875 -4.26784e-06 4.58308e-05 2.14026e-05 -4.88185e-05 -2.06658e-05 -6.89573e-05 -1.29623e-06 6.15785e-05 6.03952e-06 2.23758e-05
0.0478515 -5.90095e-06 5.0043e-05 2.19248e-05 -5.01537e-05 -9.27574e-06 -6.63631e-05 4.62137e-06 5.88159e-05 4.0603e-06 2.16541e-05
0.0488281 -7.48785e-06 5.50519e-05 2.26023e-05 -5.09478e-05 -1.21777e-05 -6.27084e-05 1.2546e-05 5.6373e-05 1.92726e-06 2.39755e-05
0.0498047 -9.31865e-06 5.83774e-05 2.46415e-05 -5.09102e-05 -2.69585e-05 -5.90642e-05 1.37032e-05 5.62387e-05 -9.6037e-06 2.66984e-05
0.0507812 -1.19301e-05 6.25188e-05 2.6498e-05 -5.03119e-05 -3.99239e-05 -5.6548e-05 1.4131e-05 6.10521e-05 -1.30527e-05 2.60097e-05
0.0517578 -1.08485e-05 6.93613e-05 2.30712e-05 -4.7838e-05 -4.43744e-05 -5.35785e-05 1.52318e-05 6.72588e-05 -1.06026e-05 2.75443e-05
0.0527343 -1.22387e-05 7.20513e-05 9.4991e-06 -4.40404e-05 -4.70908e-05 -5.03607e-05 1.415e-05 7.17121e-05 -1.62846e-06 3.87098e-05
0.0537109 -1.36593e-05 7.1309e-05 4.71219e-06 -4.00996e-05 -5.18861e-05 -4.631e-05 9.54506e-06 7.80262e-05 1.50703e-06 5.03866e-05
